task,fold,model,model_group,noise_sigma,n,accuracy,balanced_accuracy,f1_macro,roc_auc_ovr_macro
COADREAD_molecular_subtype,4,logistic_elasticnet,linear,0.1,45,0.8666666666666667,0.8030303030303031,0.8011988011988013,0.9426961926961926
COADREAD_molecular_subtype,4,logistic_elasticnet,linear,0.2,45,0.8666666666666667,0.8030303030303031,0.8011988011988013,0.9447034447034447
COADREAD_molecular_subtype,4,logistic_elasticnet,linear,0.3,45,0.8444444444444444,0.7929292929292929,0.7828914141414142,0.9412716912716913
COADREAD_molecular_subtype,4,logistic_elasticnet,linear,0.5,45,0.8444444444444444,0.7474747474747474,0.7521367521367521,0.9293576793576794
COADREAD_molecular_subtype,4,random_forest,tree_ensemble,0.0,45,0.8444444444444444,0.702020202020202,0.7372549019607844,0.9191919191919192
COADREAD_molecular_subtype,4,random_forest,tree_ensemble,0.05,45,0.8666666666666667,0.712121212121212,0.7576635924462011,0.9214581714581715
COADREAD_molecular_subtype,4,random_forest,tree_ensemble,0.1,45,0.8888888888888888,0.7222222222222222,0.7809523809523808,0.9305231805231805
COADREAD_molecular_subtype,4,random_forest,tree_ensemble,0.2,45,0.8444444444444444,0.6111111111111112,0.6632746249184606,0.9311059311059311
COADREAD_molecular_subtype,4,random_forest,tree_ensemble,0.3,45,0.8222222222222222,0.5555555555555555,0.563963963963964,0.9322066822066821
COADREAD_molecular_subtype,4,random_forest,tree_ensemble,0.5,45,0.8,0.5,0.5155555555555555,0.9325304325304327
COADREAD_molecular_subtype,4,extra_trees,tree_ensemble,0.0,45,0.8666666666666667,0.712121212121212,0.7576635924462011,0.9103859103859104
COADREAD_molecular_subtype,4,extra_trees,tree_ensemble,0.05,45,0.8666666666666667,0.712121212121212,0.7576635924462011,0.910968660968661
COADREAD_molecular_subtype,4,extra_trees,tree_ensemble,0.1,45,0.8666666666666667,0.712121212121212,0.7576635924462011,0.922882672882673
COADREAD_molecular_subtype,4,extra_trees,tree_ensemble,0.2,45,0.8888888888888888,0.7222222222222222,0.7809523809523808,0.9163429163429164
COADREAD_molecular_subtype,4,extra_trees,tree_ensemble,0.3,45,0.8888888888888888,0.7222222222222222,0.7809523809523808,0.9296814296814296
COADREAD_molecular_subtype,4,extra_trees,tree_ensemble,0.5,45,0.8222222222222222,0.5555555555555555,0.563963963963964,0.9455451955451956
COADREAD_molecular_subtype,4,hist_gradient_boosting,boosting,0.0,45,0.9333333333333333,0.8787878787878788,0.8941655359565807,0.9274799274799275
COADREAD_molecular_subtype,4,hist_gradient_boosting,boosting,0.05,45,0.9111111111111111,0.8232323232323232,0.8436604854515303,0.937969437969438
COADREAD_molecular_subtype,4,hist_gradient_boosting,boosting,0.1,45,0.9111111111111111,0.8686868686868686,0.8686868686868686,0.9407536907536908
COADREAD_molecular_subtype,4,hist_gradient_boosting,boosting,0.2,45,0.8444444444444444,0.6565656565656566,0.6338028169014085,0.9399119399119399
COADREAD_molecular_subtype,4,hist_gradient_boosting,boosting,0.3,45,0.8222222222222222,0.6464646464646465,0.6723424723424724,0.9101269101269102
COADREAD_molecular_subtype,4,hist_gradient_boosting,boosting,0.5,45,0.8888888888888888,0.7222222222222223,0.738430583501006,0.9333721833721834
COADREAD_molecular_subtype,4,mlp_early_fusion,static_nn,0.0,45,0.8444444444444444,0.7929292929292929,0.7624338624338624,0.9476171976171975
COADREAD_molecular_subtype,4,mlp_early_fusion,static_nn,0.05,45,0.8444444444444444,0.7929292929292929,0.7624338624338624,0.9493006993006993
COADREAD_molecular_subtype,4,mlp_early_fusion,static_nn,0.1,45,0.8444444444444444,0.7929292929292929,0.7624338624338624,0.9456099456099456
COADREAD_molecular_subtype,4,mlp_early_fusion,static_nn,0.2,45,0.8444444444444444,0.7929292929292929,0.7624338624338624,0.9515669515669516
COADREAD_molecular_subtype,4,mlp_early_fusion,static_nn,0.3,45,0.8444444444444444,0.7929292929292929,0.7624338624338624,0.9414011914011914
COADREAD_molecular_subtype,4,mlp_early_fusion,static_nn,0.5,45,0.8666666666666667,0.8484848484848485,0.8182419432419432,0.936868686868687
COADREAD_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.0,45,0.8888888888888888,0.8585858585858586,0.8253205128205128,0.9586247086247086
COADREAD_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.05,45,0.8888888888888888,0.8585858585858586,0.8253205128205128,0.9577829577829577
COADREAD_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.1,45,0.9111111111111111,0.8686868686868686,0.8478632478632478,0.9592074592074592
COADREAD_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.2,45,0.8666666666666667,0.8030303030303031,0.8030303030303031,0.9498186998186998
COADREAD_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.3,45,0.8666666666666667,0.8030303030303031,0.782051282051282,0.9645817145817146
COADREAD_molecular_subtype,4,liquid_cfc_modality_sequence,liquid_nn,0.5,45,0.8888888888888888,0.8131313131313131,0.8026418026418026,0.9469696969696969
COADREAD_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,45,0.8666666666666667,0.8484848484848485,0.8258928571428571,0.9540922040922041
COADREAD_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,45,0.8666666666666667,0.8484848484848485,0.8258928571428571,0.9509842009842009
COADREAD_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,45,0.8666666666666667,0.8484848484848485,0.8258928571428571,0.9617327117327118
COADREAD_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,45,0.8666666666666667,0.8484848484848485,0.8258928571428571,0.9493006993006993
COADREAD_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,45,0.8666666666666667,0.8484848484848485,0.8258928571428571,0.9421781921781922
COADREAD_molecular_subtype,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,45,0.8666666666666667,0.8030303030303031,0.7648809523809524,0.9560994560994561
COADREAD_molecular_subtype,5,logistic_elasticnet,linear,0.0,45,0.8888888888888888,0.7676767676767677,0.7780039197949646,0.9070836570836572
COADREAD_molecular_subtype,5,logistic_elasticnet,linear,0.05,45,0.8888888888888888,0.7676767676767677,0.7780039197949646,0.9070836570836572
COADREAD_molecular_subtype,5,logistic_elasticnet,linear,0.1,45,0.8888888888888888,0.7676767676767677,0.7780039197949646,0.9167314167314168
COADREAD_molecular_subtype,5,logistic_elasticnet,linear,0.2,45,0.8888888888888888,0.7676767676767677,0.7780039197949646,0.9031339031339032
COADREAD_molecular_subtype,5,logistic_elasticnet,linear,0.3,45,0.8666666666666667,0.712121212121212,0.7351046698872786,0.9008676508676509
COADREAD_molecular_subtype,5,logistic_elasticnet,linear,0.5,45,0.8666666666666667,0.712121212121212,0.7274988692899141,0.8991841491841491
COADREAD_molecular_subtype,5,random_forest,tree_ensemble,0.0,45,0.8666666666666667,0.712121212121212,0.7322556670382757,0.9671069671069671
COADREAD_molecular_subtype,5,random_forest,tree_ensemble,0.05,45,0.8666666666666667,0.712121212121212,0.7322556670382757,0.9614089614089614
COADREAD_molecular_subtype,5,random_forest,tree_ensemble,0.1,45,0.8666666666666667,0.712121212121212,0.7322556670382757,0.9554519554519555
COADREAD_molecular_subtype,5,random_forest,tree_ensemble,0.2,45,0.8666666666666667,0.712121212121212,0.7322556670382757,0.9440559440559441
COADREAD_molecular_subtype,5,random_forest,tree_ensemble,0.3,45,0.8666666666666667,0.6666666666666666,0.6828750279454505,0.9397824397824398
COADREAD_molecular_subtype,5,random_forest,tree_ensemble,0.5,45,0.8444444444444444,0.6111111111111112,0.5833333333333334,0.9281274281274281
COADREAD_molecular_subtype,5,extra_trees,tree_ensemble,0.0,45,0.9111111111111111,0.8232323232323232,0.8581699346405229,0.9608909608909609
COADREAD_molecular_subtype,5,extra_trees,tree_ensemble,0.05,45,0.8888888888888888,0.7676767676767677,0.792357968828557,0.9608909608909609
COADREAD_molecular_subtype,5,extra_trees,tree_ensemble,0.1,45,0.8666666666666667,0.712121212121212,0.7322556670382757,0.9546749546749548
COADREAD_molecular_subtype,5,extra_trees,tree_ensemble,0.2,45,0.8666666666666667,0.712121212121212,0.7322556670382757,0.9537684537684538
COADREAD_molecular_subtype,5,extra_trees,tree_ensemble,0.3,45,0.8666666666666667,0.712121212121212,0.7322556670382757,0.9557757057757058
COADREAD_molecular_subtype,5,extra_trees,tree_ensemble,0.5,45,0.8444444444444444,0.6565656565656566,0.6564102564102564,0.9478114478114478
COADREAD_molecular_subtype,5,hist_gradient_boosting,boosting,0.0,45,0.8444444444444444,0.702020202020202,0.7084799731858555,0.931947681947682
COADREAD_molecular_subtype,5,hist_gradient_boosting,boosting,0.05,45,0.8444444444444444,0.702020202020202,0.7150326797385621,0.8978891478891479
COADREAD_molecular_subtype,5,hist_gradient_boosting,boosting,0.1,45,0.8222222222222222,0.6464646464646465,0.6513687600644124,0.9157601657601658
COADREAD_molecular_subtype,5,hist_gradient_boosting,boosting,0.2,45,0.8222222222222222,0.6464646464646465,0.6513687600644124,0.9313649313649314
COADREAD_molecular_subtype,5,hist_gradient_boosting,boosting,0.3,45,0.8666666666666667,0.712121212121212,0.7351046698872786,0.9401709401709403
COADREAD_molecular_subtype,5,hist_gradient_boosting,boosting,0.5,45,0.8444444444444444,0.6565656565656566,0.6658730158730158,0.8952991452991453
COADREAD_molecular_subtype,5,mlp_early_fusion,static_nn,0.0,45,0.8888888888888888,0.904040404040404,0.8356374807987711,0.9645169645169646
COADREAD_molecular_subtype,5,mlp_early_fusion,static_nn,0.05,45,0.8888888888888888,0.904040404040404,0.8356374807987711,0.9645169645169646
COADREAD_molecular_subtype,5,mlp_early_fusion,static_nn,0.1,45,0.8666666666666667,0.8484848484848485,0.7977207977207977,0.9650997150997153
COADREAD_molecular_subtype,5,mlp_early_fusion,static_nn,0.2,45,0.8666666666666667,0.8484848484848485,0.7977207977207977,0.960826210826211
COADREAD_molecular_subtype,5,mlp_early_fusion,static_nn,0.3,45,0.8222222222222222,0.8282828282828283,0.7585740307051783,0.9611499611499612
COADREAD_molecular_subtype,5,mlp_early_fusion,static_nn,0.5,45,0.8666666666666667,0.8484848484848485,0.7977207977207977,0.9656824656824657
COADREAD_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.0,45,0.8888888888888888,0.8131313131313131,0.8161500191350939,0.9583657083657083
COADREAD_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.05,45,0.8888888888888888,0.8131313131313131,0.8161500191350939,0.956099456099456
COADREAD_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.1,45,0.8666666666666667,0.8030303030303031,0.7925407925407925,0.9538332038332039
COADREAD_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.2,45,0.8888888888888888,0.8131313131313131,0.8161500191350939,0.9663299663299663
COADREAD_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.3,45,0.8888888888888888,0.8585858585858586,0.8376068376068376,0.9634809634809635
COADREAD_molecular_subtype,5,liquid_cfc_modality_sequence,liquid_nn,0.5,45,0.8666666666666667,0.8030303030303031,0.7752247752247752,0.9538332038332039
COADREAD_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,45,0.8888888888888888,0.8131313131313131,0.8161500191350939,0.9578477078477078
COADREAD_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,45,0.8888888888888888,0.8131313131313131,0.8161500191350939,0.9586894586894587
COADREAD_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,45,0.8888888888888888,0.8131313131313131,0.8161500191350939,0.9581067081067082
COADREAD_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,45,0.9111111111111111,0.8686868686868686,0.8632478632478633,0.9408184408184409
COADREAD_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,45,0.8888888888888888,0.8131313131313131,0.8161500191350939,0.9510489510489512
COADREAD_molecular_subtype,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,45,0.9111111111111111,0.8686868686868686,0.8632478632478633,0.9465164465164465
COADREAD_molecular_subtype,6,logistic_elasticnet,linear,0.0,45,0.9333333333333333,0.8333333333333334,0.8743961352657005,0.9787619787619787
COADREAD_molecular_subtype,6,logistic_elasticnet,linear,0.05,45,0.9333333333333333,0.8333333333333334,0.8743961352657005,0.9773374773374773
COADREAD_molecular_subtype,6,logistic_elasticnet,linear,0.1,45,0.9111111111111111,0.8232323232323232,0.8470588235294118,0.9773374773374773
COADREAD_molecular_subtype,6,logistic_elasticnet,linear,0.2,45,0.8888888888888888,0.8131313131313131,0.8236092265943012,0.9773374773374773
COADREAD_molecular_subtype,6,logistic_elasticnet,linear,0.3,45,0.9111111111111111,0.8232323232323232,0.8470588235294118,0.9832944832944833
COADREAD_molecular_subtype,6,logistic_elasticnet,linear,0.5,45,0.9111111111111111,0.8232323232323232,0.8470588235294118,0.9750712250712251
COADREAD_molecular_subtype,6,random_forest,tree_ensemble,0.0,45,0.9111111111111111,0.7777777777777777,0.8142857142857144,0.946127946127946
COADREAD_molecular_subtype,6,random_forest,tree_ensemble,0.05,45,0.9111111111111111,0.7777777777777777,0.8142857142857144,0.9557757057757058
COADREAD_molecular_subtype,6,random_forest,tree_ensemble,0.1,45,0.8666666666666667,0.6666666666666666,0.6388888888888888,0.9574592074592075
COADREAD_molecular_subtype,6,random_forest,tree_ensemble,0.2,45,0.8666666666666667,0.6666666666666666,0.6388888888888888,0.9608262108262108
COADREAD_molecular_subtype,6,random_forest,tree_ensemble,0.3,45,0.8666666666666667,0.6666666666666666,0.6388888888888888,0.9645169645169646
COADREAD_molecular_subtype,6,random_forest,tree_ensemble,0.5,45,0.8666666666666667,0.6666666666666666,0.6388888888888888,0.9531857031857033
COADREAD_molecular_subtype,6,extra_trees,tree_ensemble,0.0,45,0.9555555555555556,0.8888888888888888,0.9235294117647058,0.9560347060347061
COADREAD_molecular_subtype,6,extra_trees,tree_ensemble,0.05,45,0.9555555555555556,0.8888888888888888,0.9235294117647058,0.9531857031857033
COADREAD_molecular_subtype,6,extra_trees,tree_ensemble,0.1,45,0.9555555555555556,0.8888888888888888,0.9235294117647058,0.9506604506604507
COADREAD_molecular_subtype,6,extra_trees,tree_ensemble,0.2,45,0.9555555555555556,0.8888888888888888,0.9235294117647058,0.9478114478114478
COADREAD_molecular_subtype,6,extra_trees,tree_ensemble,0.3,45,0.9111111111111111,0.7777777777777777,0.8142857142857144,0.9514374514374514
COADREAD_molecular_subtype,6,extra_trees,tree_ensemble,0.5,45,0.8666666666666667,0.6666666666666666,0.6388888888888888,0.9503367003367004
COADREAD_molecular_subtype,6,hist_gradient_boosting,boosting,0.0,45,0.9111111111111111,0.7777777777777777,0.8142857142857144,0.982128982128982
COADREAD_molecular_subtype,6,hist_gradient_boosting,boosting,0.05,45,0.8666666666666667,0.6666666666666666,0.7038239538239538,0.9716394716394716
COADREAD_molecular_subtype,6,hist_gradient_boosting,boosting,0.1,45,0.8888888888888888,0.7222222222222223,0.738430583501006,0.9770137270137269
COADREAD_molecular_subtype,6,hist_gradient_boosting,boosting,0.2,45,0.8888888888888888,0.7222222222222222,0.7795561246265472,0.9702149702149702
COADREAD_molecular_subtype,6,hist_gradient_boosting,boosting,0.3,45,0.8666666666666667,0.6666666666666666,0.7038239538239538,0.9829707329707329
COADREAD_molecular_subtype,6,hist_gradient_boosting,boosting,0.5,45,0.8666666666666667,0.6666666666666666,0.7038239538239538,0.9781792281792282
COADREAD_molecular_subtype,6,mlp_early_fusion,static_nn,0.0,45,0.9111111111111111,0.8232323232323232,0.8470588235294118,0.9521497021497022
COADREAD_molecular_subtype,6,mlp_early_fusion,static_nn,0.05,45,0.9111111111111111,0.8232323232323232,0.8470588235294118,0.9538332038332037
COADREAD_molecular_subtype,6,mlp_early_fusion,static_nn,0.1,45,0.9111111111111111,0.8232323232323232,0.8470588235294118,0.9501424501424501
COADREAD_molecular_subtype,6,mlp_early_fusion,static_nn,0.2,45,0.8888888888888888,0.8131313131313131,0.8236092265943012,0.9507252007252007
COADREAD_molecular_subtype,6,mlp_early_fusion,static_nn,0.3,45,0.9111111111111111,0.8232323232323232,0.8470588235294118,0.9535742035742035
COADREAD_molecular_subtype,6,mlp_early_fusion,static_nn,0.5,45,0.9333333333333333,0.8787878787878788,0.8941655359565807,0.9583657083657084
COADREAD_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.0,45,0.8222222222222222,0.8282828282828283,0.7903225806451614,0.9334369334369335
COADREAD_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.05,45,0.8,0.8181818181818182,0.7743490838958534,0.9294871794871794
COADREAD_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.1,45,0.8222222222222222,0.8282828282828283,0.7903225806451614,0.9357031857031858
COADREAD_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.2,45,0.8666666666666667,0.8484848484848485,0.8258928571428571,0.9425019425019424
COADREAD_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.3,45,0.8444444444444444,0.8383838383838383,0.8074074074074074,0.9292281792281792
COADREAD_molecular_subtype,6,liquid_cfc_modality_sequence,liquid_nn,0.5,45,0.8444444444444444,0.8383838383838383,0.8074074074074074,0.9362211862211862
COADREAD_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,45,0.8888888888888888,0.7676767676767676,0.7906602254428341,0.9501424501424501
COADREAD_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,45,0.8888888888888888,0.7676767676767676,0.7906602254428341,0.9470344470344471
COADREAD_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,45,0.8888888888888888,0.7676767676767676,0.7906602254428341,0.9552577052577053
COADREAD_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,45,0.8888888888888888,0.7676767676767676,0.7906602254428341,0.9631572131572131
COADREAD_molecular_subtype,6,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,45,0.8888888888888888,0.7676767676767676,0.7906602254428341,0.9342786842786843
